TermID	Name	Value	LogSize	Frequency	Uniqueness	Dispensability	PC_0	PC_1	Representative
"GO:0007281"	"germ cell development"	-1.6493643917410457	4.8049636047944935	0.1811861852432568	0.7771116133645306	0.7420092	null	null	3006
"GO:0022412"	"cellular process involved in reproduction in multicellular organism"	-1.7812020018882624	4.850878939968909	0.20139148264808693	0.9365369660002724	0.86738556	null	null	3006
"GO:0048609"	"multicellular organismal reproductive process"	-1.5612994670992637	5.178346619285556	0.42806726748634066	0.9468507632893557	0.80287971	null	null	3006
"GO:0003012"	"muscle system process"	-5.080921907623926	4.688989015376327	0.13872297977971257	0.849691194184262	0	7.16570784198517	1.6215383661034328	null
"GO:0006352"	"DNA-templated transcription initiation"	-1.3678465164893674	5.4398456478956865	0.7816500355047702	0.9087206871953993	0.66922893	0.5728499035083789	6.607286208105719	null
"GO:0006383"	"transcription by RNA polymerase III"	-1.5659103615821093	4.7983674677102535	0.17845504907584825	0.9191001300190186	0.44125533	0.6697012524299654	6.5551180777103175	null
"GO:0006399"	"tRNA metabolic process"	-2.0920514783877278	5.935452345764697	2.4469219868271797	0.9230313405934638	0.36584651	0.8441619814708916	7.038394492068118	null
"GO:0006403"	"RNA localization"	-1.520280764560429	5.18150058846776	0.43118734924099966	0.9484526841787104	0.33256854	-3.987768009727459	3.36499988142988	null
"GO:0006413"	"translational initiation"	-3.721246399047171	5.267795724946364	0.5259708337369472	0.9359044468404399	0.31564317	-0.8413397412042818	6.483507505543169	null
"GO:0006414"	"translational elongation"	-2.8927900303521317	5.223630906916524	0.4751126494303395	0.9364334372424031	0.56205624	-0.8867097129585665	6.642107065267514	null
"GO:0006426"	"glycyl-tRNA aminoacylation"	-1.3359224098149254	4.175743684421761	0.04254837603009542	0.9259917146800228	0.4764623	-0.08120672510103141	6.887076450276397	null
"GO:0006457"	"protein folding"	-1.4398541601509525	5.602053476861875	1.1355876808838297	0.9383375713229174	0.35386261	-0.5859422118389251	6.280366685269738	null
"GO:0006513"	"protein monoubiquitination"	-1.6645420993106157	4.2965993830817855	0.056201217848253084	0.9602735611803694	0.17580555	-1.9295628797055402	6.965394961480085	null
"GO:0006577"	"amino-acid betaine metabolic process"	-1.5970511706555952	4.36679638328673	0.06606113043599722	0.9850152743067706	0.05081737	5.766914138684343	6.496379590075036	null
"GO:0006631"	"fatty acid metabolic process"	-1.8074325466634544	5.8319477995638485	1.9280373442272922	0.9508224649361331	0.57578389	4.137885746929071	6.9542102879523995	null
"GO:0006754"	"ATP biosynthetic process"	-1.960982678002588	5.082278996529361	0.34311814440817184	0.8952879704185517	0.64447715	1.9127374768824081	6.297758541787216	null
"GO:0009145"	"purine nucleoside triphosphate biosynthetic process"	-1.674279141980588	5.172191207062769	0.42204286941228564	0.9044647396397871	0.92385842	null	null	6754
"GO:0009206"	"purine ribonucleoside triphosphate biosynthetic process"	-1.4663550212012373	5.17197496860329	0.42183278201479263	0.9039502987041703	0.97723421	null	null	6754
"GO:0046390"	"ribose phosphate biosynthetic process"	-1.3053948010664311	5.692326864122641	1.3979584501636921	0.9209093464327727	0.76739104	null	null	6754
"GO:0006801"	"superoxide metabolic process"	-1.3779933269931952	4.730030893953722	0.15247234823996159	0.9840045720270959	0.05503368	7.098054967796353	5.392935097688505	null
"GO:0006839"	"mitochondrial transport"	-3.2518119729937998	4.595892857941949	0.11195670973155487	0.9406661548875582	0.24266565	-5.213011703309744	3.119871154920273	null
"GO:0006886"	"intracellular protein transport"	-1.3748934245965323	5.721644117484483	1.4955866315824498	0.9170120313503061	0.61995065	-4.529192245237852	3.3519861389656795	null
"GO:0006897"	"endocytosis"	-4.3872161432802645	5.389453155612936	0.6960167088753068	0.9514212568650412	0.29088754	-4.889388060197476	3.545901529537052	null
"GO:0006929"	"substrate-dependent cell migration"	-2.0310503190186573	3.0958664534785427	0.0035374175307599175	0.9980895522991622	0.002556	6.395540287468427	5.991175051045791	null
"GO:0006970"	"response to osmotic stress"	-1.6829818989518883	4.717994854740243	0.14830466851672278	0.9743162319505337	0.30717388	5.102226477045167	-5.97736117430735	null
"GO:0007006"	"mitochondrial membrane organization"	-2.2732727909734276	4.763442968976531	0.16466593435120866	0.9252594258592015	0.24784826	-5.491616788112147	-0.34813598348800046	null
"GO:0007028"	"cytoplasm organization"	-1.988429556402722	3.508664363052943	0.009155835904254202	0.9520234358502107	0.20675489	-6.255613914790087	-0.3702011910811108	null
"GO:0007300"	"ovarian nurse cell to oocyte transport"	-2.2062096153091812	2.060697840353612	0.0003236481528945671	0.8124631139572861	0.47626219	4.14258647768035	0.23361992686393784	null
"GO:0007351"	"tripartite regional subdivision"	-3.1804560644581312	3.520614521878236	0.009411347603907806	0.7818646245368501	0.56995628	6.466087175984882	0.60265810134821	null
"GO:0007314"	"oocyte anterior/posterior axis specification"	-1.6563944918958282	3.3935752032695876	0.007023732721589114	0.7478548262174708	0.9927981	null	null	7351
"GO:0007315"	"pole plasm assembly"	-2.1524273408578876	3.337459261290656	0.006172027056077095	0.7109977826680646	0.91567871	null	null	7351
"GO:0007316"	"pole plasm RNA localization"	-2.197910742118267	2.311753861055754	0.0005791598525481728	0.715472053179813	0.81410011	null	null	7351
"GO:0007350"	"blastoderm segmentation"	-2.474955192963155	3.775537634780957	0.016929069611493895	0.7787557854577902	0.86946128	null	null	7351
"GO:0008595"	"anterior/posterior axis specification, embryo"	-1.4511194373624852	3.520614521878236	0.009411347603907806	0.7785980026541459	0.97766104	null	null	7351
"GO:0009798"	"axis specification"	-1.6581699430794896	4.248929133718768	0.05035851698284063	0.7802090959037378	0.76671049	null	null	7351
"GO:0009880"	"embryonic pattern specification"	-1.5700863022362455	4.155578931476932	0.04061784318826817	0.7787344681286434	0.75604036	null	null	7351
"GO:0009948"	"anterior/posterior axis specification"	-1.3826850667017063	3.9924209560520243	0.027896199564403656	0.7796055406588788	0.75761215	null	null	7351
"GO:0035282"	"segmentation"	-1.8279811905754435	4.229963261979429	0.04820654066798026	0.779588064988412	0.70892629	null	null	7351
"GO:0007391"	"dorsal closure"	-1.3029451077274257	2.8109042806687006	0.0018340061997358802	0.8098146472189444	0.58758162	7.181346071702014	0.10280276155555959	null
"GO:0007431"	"salivary gland development"	-2.54821356447571	3.5945030438200893	0.011157344218207445	0.8092886669762569	0.36561959	6.967442731434008	-0.21680558609527348	null
"GO:0007444"	"imaginal disc development"	-2.444905551421681	3.7876021461823375	0.017406024784180622	0.8346586156822877	0.46258352	6.675363188344443	-1.3023039652055588	null
"GO:0007494"	"midgut development"	-1.6583676642219456	2.7323937598229686	0.0015302311790365937	0.835569847838927	0.32450737	6.054517409720152	0.7367036032424209	null
"GO:0007552"	"metamorphosis"	-2.2479515521805613	3.733277533932582	0.015359092168066739	0.8193099851762865	0.3970125	6.156039563496009	0.37420361238522926	null
"GO:0007560"	"imaginal disc morphogenesis"	-2.1034737825104446	3.705007959333336	0.014390986728268076	0.7876150282546632	0.684469	6.750715280275286	-0.0663455537775215	null
"GO:0007436"	"larval salivary gland morphogenesis"	-1.5533075336284727	1.806179973983887	0.00017885818975752393	0.8215742148492814	0.78927937	null	null	7560
"GO:0007488"	"histoblast morphogenesis"	-1.8914349762671656	1.8692317197309762	0.00020724837860792457	0.824527522712962	0.80308527	null	null	7560
"GO:0035193"	"larval central nervous system remodeling"	-2.0814454694497266	1.414973347970818	7.097547212600156E-05	0.8370714505155445	0.75756848	null	null	7560
"GO:0007626"	"locomotory behavior"	-1.834755673874689	4.299202117603422	0.05653906109557284	0.8529520268454494	0.40782483	7.383986936992075	1.6052631029929378	null
"GO:0030534"	"adult behavior"	-1.39211625564301	4.173885240368792	0.042366678821452855	0.8552035612840386	0.82405568	null	null	7626
"GO:0008298"	"intracellular mRNA localization"	-2.91721462968355	3.7942788657214	0.01767573157825943	0.9529114012493868	0.54614401	-3.4906770869458303	3.2361016478408584	null
"GO:0009116"	"nucleoside metabolic process"	-1.5238932831598087	5.072584407178475	0.335543642022885	0.9216567162350693	0.62247636	2.666693883054773	6.68363093308303	null
"GO:0009180"	"purine ribonucleoside diphosphate biosynthetic process"	-1.4658469258149376	3.580582876814367	0.010805305876462477	0.9274401635241801	0.46937753	2.476806371919198	6.786516157472403	null
"GO:0009136"	"purine nucleoside diphosphate biosynthetic process"	-1.4813544756696886	3.586362223307866	0.01095009583959952	0.9273809769633925	0.80202333	null	null	9180
"GO:0009409"	"response to cold"	-1.5506759069012732	4.513710231475067	0.09265422033216748	0.9749252939143924	0.66134757	5.165569480102127	-5.8839978696787085	null
"GO:0009451"	"RNA modification"	-1.3307761260691942	5.827245817642227	1.9072755991209944	0.921404251906366	0.57755236	0.5434951944141677	7.145747847506694	null
"GO:0009791"	"post-embryonic development"	-2.3516399890190685	5.042382537300986	0.3130018320756669	0.7857910338675183	0.51857654	6.348674161068891	0.04598533061125706	null
"GO:0009886"	"post-embryonic animal morphogenesis"	-2.1944991418415998	3.7973368007753496	0.017800648409201193	0.8003794304634649	0.69324453	6.742037902045076	0.14989262775662035	null
"GO:0009968"	"negative regulation of signal transduction"	-1.9601894458516496	5.478860735013367	0.855121005230722	0.8448299586109528	0.63407568	0.37122356548941204	-5.739296734046441	null
"GO:0010648"	"negative regulation of cell communication"	-1.4313290219901034	5.493696394429878	0.8848370159004363	0.8698085417594928	0.75752047	null	null	9968
"GO:0023057"	"negative regulation of signaling"	-1.410608976863067	5.494403685110555	0.8862792374940367	0.872590418059654	0.7566019	null	null	9968
"GO:0010927"	"cellular component assembly involved in morphogenesis"	-1.4701848033553697	4.627201940953156	0.12032613740465296	0.7660041748496347	0.51231948	3.7244664072826965	-0.38234907918375555	null
"GO:0046843"	"dorsal appendage formation"	-1.353792387793315	2.681241237375587	0.00135989004593419	0.7854890752264789	0.74905623	null	null	10927
"GO:0010992"	"ubiquitin recycling"	-1.575281662668433	3.839729375206388	0.01962613755228195	0.9952758865969791	-0	6.356159994839867	5.092194630327205	null
"GO:0016072"	"rRNA metabolic process"	-1.755228238504705	5.779015360002962	1.7068011195727755	0.925599791164767	0.56930908	0.8641821475561947	7.1552302957526335	null
"GO:0016073"	"snRNA metabolic process"	-1.678815972697686	4.841146651570111	0.19692854496080395	0.938237830800534	0.44562793	1.1547610429585118	7.351531203012299	null
"GO:0016074"	"sno(s)RNA metabolic process"	-1.378615971518347	4.528762485510607	0.09592193106884858	0.941582348921497	0.41555747	1.3785596500387776	7.437646478719926	null
"GO:0016078"	"tRNA decay"	-1.3744817710283623	4.319543258077312	0.059250324130786104	0.939279697456611	0.39758857	0.5996629100705931	7.543060050115388	null
"GO:0019693"	"ribose phosphate metabolic process"	-3.050609993355087	5.855217406998195	2.0341598701500896	0.937752858369624	0.66749241	3.5690342409480533	5.872959231057436	null
"GO:0022898"	"regulation of transmembrane transporter activity"	-2.069050968832477	2.4313637641589874	0.0007636960800757768	0.8863581103718898	0.55273026	-4.35435572169893	-4.865308733721925	null
"GO:0030029"	"actin filament-based process"	-1.364717362001788	5.510220508557817	0.9191522371639156	0.997159526618279	0.00427146	5.431409601996458	5.700107847165495	null
"GO:0030032"	"lamellipodium assembly"	-2.1163385648463824	3.8890774926500637	0.021988201264635285	0.9302058852740747	0.52405583	-5.597690862142615	-1.2638514908880047	null
"GO:0030218"	"erythrocyte differentiation"	-1.4503837604809147	4.162146039825377	0.041236749305206905	0.8005892303469836	0.46351118	5.876111834910276	0.10357359940409408	null
"GO:0030258"	"lipid modification"	-1.9340470196861304	5.36467666930824	0.6574202471331871	0.9707859629483976	0.09793184	4.9493609308229916	6.932205099290379	null
"GO:0030718"	"germ-line stem cell population maintenance"	-2.0856568428805593	3.089905111439398	0.0034891542097142372	0.8429642588560006	0.34038701	6.369173834192232	1.0696846423442246	null
"GO:0019827"	"stem cell population maintenance"	-1.6560009309428387	4.214658438879918	0.04653719756357671	0.8210442660583064	0.85289636	null	null	30718
"GO:0030865"	"cortical cytoskeleton organization"	-2.0665127121512947	4.615623945501026	0.1171606313478333	0.9244462712001146	0.57513152	-5.743844364335385	-0.4378935943186688	null
"GO:0031032"	"actomyosin structure organization"	-2.1726307269461747	4.807981269694302	0.18244954864709964	0.918025300309361	0.4003726	-5.636219515901453	-0.5502752940390766	null
"GO:0030036"	"actin cytoskeleton organization"	-1.3299397825268657	5.49375491491891	0.884956254693608	0.909031528703276	0.84220375	null	null	31032
"GO:0032411"	"positive regulation of transporter activity"	-1.4035128662634557	2.0453229787866576	0.0003122920773544069	0.8683876967450042	0.65387528	-3.4964808942356704	-5.376188762543738	null
"GO:0032543"	"mitochondrial translation"	-2.3124710387853655	4.935154447216169	0.24452185754961553	0.93970349174487	0.52890338	-1.0716754214990907	6.52481052963588	null
"GO:0032781"	"positive regulation of ATP-dependent activity"	-1.7765040590376056	1.8129133566428555	0.000181697208642564	0.9255985753132061	0.63971028	-5.003788738022451	-4.4563229020205215	null
"GO:0034643"	"establishment of mitochondrion localization, microtubule-mediated"	-4.102372908709558	3.7016543173257483	0.014280264991751515	0.9426997024687995	0.2001031	-5.4119129013117755	4.214530254837223	null
"GO:0047497"	"mitochondrion transport along microtubule"	-2.1163385648463824	3.6745856023029138	0.013417203250699335	0.9294988622239237	0.95962218	null	null	34643
"GO:0035150"	"regulation of tube size"	-2.204815410317576	4.527410765292662	0.09562383408591939	0.9116810287077868	0.13671736	0.04774548326160812	-2.6506135144211926	null
"GO:0035152"	"regulation of tube architecture, open tracheal system"	-2.0305840876460186	3.2062860444124324	0.004562303348259381	0.7592080192902662	0.38770897	5.218645941698938	-0.51332338356563	null
"GO:0007426"	"tracheal outgrowth, open tracheal system"	-1.7859513205880586	2.507855871695831	0.0009113250620978601	0.8298255713816459	0.83125379	null	null	35152
"GO:0035272"	"exocrine system development"	-2.6903698325741012	3.832061614590727	0.019282616267192104	0.8156039755169162	0.40248477	6.202223414142203	-0.11499067517951186	null
"GO:0038127"	"ERBB signaling pathway"	-1.8738685927380156	4.156458285240457	0.04070017473593433	0.902531010993022	0.22699574	3.328083296550848	-5.6734222644892505	null
"GO:0040014"	"regulation of multicellular organism growth"	-1.7293211638552937	3.8208579894397	0.018791466000080175	0.8814206719551868	0.6416092	2.4017134744340405	-6.982891269890977	null
"GO:0048638"	"regulation of developmental growth"	-1.384892012556806	4.639077900939867	0.12366198459457506	0.8954210713944579	0.78347815	null	null	40014
"GO:0042176"	"regulation of protein catabolic process"	-1.541060138109674	4.9481732551585145	0.2519629260473056	0.888181024019371	0.50298068	-0.9036842008221804	-4.4178490591592015	null
"GO:0043335"	"protein unfolding"	-2.0310503190186573	4.221101119961506	0.04723275719041152	0.9977465832488691	0.00314469	0.37579786710575114	2.0997551224704316	null
"GO:0043462"	"regulation of ATP-dependent activity"	-1.7428015738606555	1.9777236052888478	0.0002668677751937659	0.9244864458731334	0.64970003	-4.935408824202131	-4.529938307677072	null
"GO:0043627"	"response to estrogen"	-1.3306831194338877	3.6646419755561257	0.01311342823000005	0.9807093214123761	0.4182253	5.754283072601075	-5.565482265479389	null
"GO:0044057"	"regulation of system process"	-3.619788758288394	4.840563995998805	0.1966645162044952	0.8882251637764227	-0	1.9325247061724744	-6.453487992748011	null
"GO:0045040"	"protein insertion into mitochondrial outer membrane"	-1.9888526392242025	3.943346098356591	0.02491522973511159	0.8844138021041771	0.66549267	-5.00977228769588	1.4087019151152806	null
"GO:0090151"	"establishment of protein localization to mitochondrial membrane"	-1.6730500058340012	4.496500674215623	0.08905434438593668	0.8817750728789848	0.83524588	null	null	45040
"GO:0045168"	"cell-cell signaling involved in cell fate commitment"	-2.484126156288321	2.910624404889201	0.002308122353537571	0.7964630774624021	0.11219224	5.577511412484211	-1.9435934927062957	null
"GO:0045429"	"positive regulation of nitric oxide biosynthetic process"	-1.6940041172291953	3.625621081424908	0.011986337732639145	0.8758483439135774	0.32523101	-1.8182639777652998	-5.712609580623935	null
"GO:0045428"	"regulation of nitric oxide biosynthetic process"	-1.8085489855351045	3.699056854547668	0.014195094425200313	0.9149304564933194	0.97634939	null	null	45429
"GO:0045793"	"positive regulation of cell size"	-1.9637704559137055	3.238798562713917	0.004917180708889388	0.8805442343118868	0.64523915	-3.461566059325871	-1.5417040380806466	null
"GO:0045905"	"positive regulation of translational termination"	-1.4446636720047332	3.8108371511404884	0.018362774148439127	0.8291163933198515	0.60476054	-1.4805398316890985	-5.352559054453523	null
"GO:0046349"	"amino sugar biosynthetic process"	-1.9193735130781941	4.721703470530691	0.14957654897722075	0.9513577035371001	0.17934986	2.487496773738164	5.158076767255635	null
"GO:0046578"	"regulation of Ras protein signal transduction"	-1.9072793553159009	4.10893692358826	0.036481392672764804	0.8710695215787058	0.51928274	0.509905200615488	-6.432251056200178	null
"GO:0046847"	"filopodium assembly"	-1.3225755622987525	3.733277533932582	0.015359092168066739	0.9315636455519929	0.61147442	-5.556523645584311	-1.3952761816570851	null
"GO:0048661"	"positive regulation of smooth muscle cell proliferation"	-1.3960981682683287	3.603793704136963	0.01139866082343585	0.8893930082942504	0.32430479	-1.695387018831943	-6.2861414805098725	null
"GO:0048678"	"response to axon injury"	-2.2464169411070936	3.6934631272195313	0.01401339721655775	0.98027283119666	-0	5.4505277912455865	-5.859264231198999	null
"GO:0048737"	"imaginal disc-derived appendage development"	-1.702239488900866	3.6307328928171967	0.012128288676891147	0.8215068988962467	0.36757552	6.749076242151745	0.6167556020241399	null
"GO:0050821"	"protein stabilization"	-1.598944274228156	4.561995300565489	0.10355037481295125	0.9137539041180064	0.4752666	0.31458468888310104	-2.7743263728092398	null
"GO:0050879"	"multicellular organismal movement"	-1.5652714582202423	3.9809573162296203	0.027169410729833397	0.8627787543994647	0.38761898	7.191336381299823	1.8487045042203991	null
"GO:0051050"	"positive regulation of transport"	-2.5243288116755704	4.86634051474476	0.2086906002015249	0.8462739228071304	0.37698476	-1.427823999226455	-5.779684756948899	null
"GO:0030100"	"regulation of endocytosis"	-1.657182685364267	4.574262829707027	0.1065171495478181	0.8382555251700997	0.82707751	null	null	51050
"GO:0043270"	"positive regulation of monoatomic ion transport"	-1.969400278034049	3.9421073089893555	0.024844254262985584	0.8588828724068296	0.76651572	null	null	51050
"GO:0045807"	"positive regulation of endocytosis"	-2.709965388637482	4.172252552423688	0.04220769376389061	0.818514687879334	0.71178883	null	null	51050
"GO:1904064"	"positive regulation of cation transmembrane transport"	-1.5340226317141772	3.6591552809406296	0.012948765134667724	0.8570752565974308	0.73664643	null	null	51050
"GO:1904427"	"positive regulation of calcium ion transmembrane transport"	-1.4236586497942072	3.4367985102318035	0.007759038612814491	0.8607773795272863	0.97040867	null	null	51050
"GO:0051131"	"chaperone-mediated protein complex assembly"	-1.306976932076306	4.203739808633858	0.0453817168773654	0.9362105232270582	0.47205825	-5.193168932886972	-1.18125973618391	null
"GO:0051235"	"maintenance of location"	-1.7770235501066087	4.531900233727593	0.0966174906956834	0.96352148349122	0.2274238	-4.393788005165204	4.917413422571905	null
"GO:0051341"	"regulation of oxidoreductase activity"	-1.4400933749638876	1.845098040014257	0.00019589230306776433	0.9254402123777097	0.64164087	-5.054486086274581	-4.375552790834645	null
"GO:0051646"	"mitochondrion localization"	-1.5379016188648442	4.406489083959762	0.07238362549298143	0.9458977529015833	0.59622236	-5.201599125037148	4.258108356201615	null
"GO:0051881"	"regulation of mitochondrial membrane potential"	-2.1290111862394245	3.798167059715939	0.017834716635821674	0.9222329604526046	0.4216259	-0.04771541288793588	-1.933912824095243	null
"GO:0060491"	"regulation of cell projection assembly"	-3.3665315444204134	4.572523097849637	0.1060912967150621	0.8550444983471792	0.1450252	0.6147155538955799	-4.519547235021176	null
"GO:0031346"	"positive regulation of cell projection organization"	-1.45717457304082	4.674300695480879	0.1341095740915225	0.8190507317821365	0.87289576	null	null	60491
"GO:0048679"	"regulation of axon regeneration"	-2.0877779434675845	3.534406899137877	0.009715122624607095	0.8307260938662541	0.73046991	null	null	60491
"GO:0048680"	"positive regulation of axon regeneration"	-1.8401321529074333	3.2669369111591733	0.005246506899554035	0.8100309202389617	0.9627905	null	null	60491
"GO:0070570"	"regulation of neuron projection regeneration"	-2.042871802323187	3.554489160003819	0.010175043683983583	0.8357965122740054	0.73257614	null	null	60491
"GO:0070572"	"positive regulation of neuron projection regeneration"	-2.022733787572707	3.267406418752904	0.005252184937324116	0.8100205234756128	0.96284505	null	null	60491
"GO:0120032"	"regulation of plasma membrane bounded cell projection assembly"	-2.6861327796308467	4.517868599139189	0.09354567226207006	0.8545233066146538	0.93804388	null	null	60491
"GO:0120034"	"positive regulation of plasma membrane bounded cell projection assembly"	-3.154901959985743	4.241023219159143	0.049450030939627805	0.8264081657357019	0.81267115	null	null	60491
"GO:1902743"	"regulation of lamellipodium organization"	-1.876475019057268	3.7992716083498728	0.017880140937982313	0.8687522629324594	0.75925888	null	null	60491
"GO:0060810"	"intracellular mRNA localization involved in pattern specification process"	-4.4089353929735005	2.6757783416740852	0.0013428559326239496	0.7844002730953004	0.32212587	4.620635362166112	0.8884740168203878	null
"GO:0061051"	"positive regulation of cell growth involved in cardiac muscle cell development"	-1.962972120244225	2.2227164711475833	0.0004712771349166504	0.8261618594984826	0.46856308	-0.03264304833486378	-6.489208943205208	null
"GO:0061437"	"renal system vasculature development"	-2.2967086218813386	3.147985320683805	0.003988821533481288	0.8110440772279448	0.34311331	6.596914726228642	-0.4357770101609033	null
"GO:0061684"	"chaperone-mediated autophagy"	-1.7654827164873133	2.838849090737255	0.001956084011792603	0.9682412098110356	0.05846987	-2.5935116888171446	6.884718357199396	null
"GO:0061988"	"karyosome formation"	-1.4699284311626217	2.204119982655925	0.00045140400272137	0.887694371444938	0.48540292	-3.7780393080696886	-0.4004765977613782	null
"GO:0070588"	"calcium ion transmembrane transport"	-1.5015515968260003	5.230538325745003	0.48272973709890205	0.95072272507132	0.66852821	-4.178804202111685	4.240535877713141	null
"GO:0072012"	"glomerulus vasculature development"	-1.9669785553170893	3.11293997608408	0.003679368475011921	0.7990102451602656	0.6886575	6.872186581760716	-0.47149743054010584	null
"GO:0061440"	"kidney vasculature development"	-2.0145735259169983	3.147985320683805	0.003988821533481288	0.7982606777903245	0.99598995	null	null	72012
"GO:0072109"	"glomerular mesangium development"	-1.648783654660658	2.6074550232146687	0.0011469636295561854	0.8063453588501865	0.93848138	null	null	72012
"GO:0072143"	"mesangial cell development"	-1.6380833813313567	2.576341350205793	0.0010674711007750636	0.80211372563478	0.64916286	6.721238307478067	-0.6293973601287143	null
"GO:0072007"	"mesangial cell differentiation"	-1.5704091977766983	2.6483600109809315	0.0012605243849577877	0.8058474620625199	0.93428596	null	null	72143
"GO:0072008"	"glomerular mesangial cell differentiation"	-1.4897231555826451	2.558708570533166	0.0010248858174994626	0.7949033366184867	0.983717	null	null	72143
"GO:0072331"	"signal transduction by p53 class mediator"	-1.6532559453951512	4.086359830674748	0.034633191378603725	0.9030115844345318	0.40252616	3.5574164001172117	-5.731832226299399	null
"GO:0072384"	"organelle transport along microtubule"	-1.6179829574251317	4.411670202385809	0.07325236527180369	0.9259318052118216	0.67870029	-5.34426081630736	3.5325337525795755	null
"GO:0051294"	"establishment of spindle orientation"	-1.5132862240175144	4.252173155771533	0.05073610649455096	0.8415782634810886	0.73681653	null	null	72384
"GO:0072522"	"purine-containing compound biosynthetic process"	-1.5744657795017365	5.807031441674962	1.820535055126365	0.954260018755574	0.68687103	0.4400641520448768	4.58444272730512	null
"GO:0072527"	"pyrimidine-containing compound metabolic process"	-1.8880657236673184	5.4789659781574125	0.8553282536093298	0.9814244910605174	0.06639104	-0.6954365749737609	2.02878582868676	null
"GO:0080135"	"regulation of cellular response to stress"	-2.838631997765025	4.947649345068611	0.2516591510266063	0.8622681189701888	0.46807965	0.49902739089220605	-5.897909061985462	null
"GO:0080164"	"regulation of nitric oxide metabolic process"	-1.6515004297161622	3.7535830588929064	0.016094398059292112	0.9222629090850758	0.15862195	-1.8110944656948755	-3.853938545027879	null
"GO:0090130"	"tissue migration"	-1.316592700867905	3.6942541120252783	0.01403894838652311	0.867469804559727	0.37105572	6.978290617139526	1.9920084960060827	null
"GO:0090131"	"mesenchyme migration"	-2.1438755557577	2.3944516808262164	0.0007012376646048955	0.832925616577497	0.39173059	7.2421237933428815	-0.531143622086394	null
"GO:0090257"	"regulation of muscle system process"	-2.0145735259169983	4.4130649468374115	0.07348800383926202	0.883666280959003	0.64450839	2.0976266995860287	-6.741564793739202	null
"GO:0006937"	"regulation of muscle contraction"	-1.5584619612978392	4.33128554558701	0.06087424293302902	0.8816035674113565	0.85078054	null	null	90257
"GO:0045933"	"positive regulation of muscle contraction"	-1.5792193804514345	3.668944734457734	0.013244023098711892	0.8552892869789489	0.88290973	null	null	90257
"GO:0055117"	"regulation of cardiac muscle contraction"	-1.4198736745884175	3.841922311679451	0.019725503213258354	0.8878486121211272	0.90498179	null	null	90257
"GO:1903524"	"positive regulation of blood circulation"	-1.562249437179612	3.5460488664017342	0.009979151380915818	0.8600048338558595	0.75713219	null	null	90257
"GO:0097193"	"intrinsic apoptotic signaling pathway"	-1.667965722972482	4.511254849771941	0.09213184085732011	0.8827005373872641	0.28955394	2.941224054254561	-5.241944848091976	null
"GO:0072332"	"intrinsic apoptotic signaling pathway by p53 class mediator"	-1.5828605902726745	3.8985057855343586	0.022470834475092096	0.8919087376781765	0.8428102	null	null	97193
